date,location,temperature,rainfall,wind_speed
2024-09-25,Mumbai,25.5,59.6,12.6
2024-09-25,Delhi,27.2,90.2,20.3
2024-09-25,Chennai,25.8,71.9,21.9
2024-09-25,Kolkata,28.5,80.5,13.4
2024-09-25,Bangalore,33.5,68.2,11.3
2024-09-25,Hyderabad,28.1,84.5,11.0
2024-09-25,Ahmedabad,26.0,92.7,16.6
2024-09-25,Pune,28.8,41.0,12.6
2024-09-25,Jaipur,30.6,61.4,15.4
2024-09-25,Surat,32.5,38.1,14.4
2024-09-26,Mumbai,33.0,46.1,21.3
2024-09-26,Delhi,30.1,64.5,22.2
2024-09-26,Chennai,34.9,95.5,16.0
2024-09-26,Kolkata,32.9,46.1,13.6
2024-09-26,Bangalore,33.3,26.4,13.6
2024-09-26,Hyderabad,31.3,52.6,24.9
2024-09-26,Ahmedabad,31.8,74.6,14.4
2024-09-26,Pune,33.3,66.5,19.5
2024-09-26,Jaipur,30.0,51.2,23.5
2024-09-26,Surat,32.4,24.4,17.2
2024-09-27,Mumbai,33.2,24.7,20.1
2024-09-27,Delhi,30.1,28.6,23.0
2024-09-27,Chennai,30.5,20.6,14.6
2024-09-27,Kolkata,28.6,92.2,11.3
2024-09-27,Bangalore,34.5,86.3,10.2
2024-09-27,Hyderabad,30.2,66.5,16.5
2024-09-27,Ahmedabad,27.2,38.8,20.5
2024-09-27,Pune,33.5,82.0,23.5
2024-09-27,Jaipur,33.1,50.9,21.5
2024-09-27,Surat,26.7,53.9,24.7
2024-09-28,Mumbai,28.9,47.1,13.0
2024-09-28,Delhi,30.1,21.8,20.9
2024-09-28,Chennai,25.1,95.1,14.8
2024-09-28,Kolkata,29.2,67.9,21.1
2024-09-28,Bangalore,27.3,43.7,11.8
2024-09-28,Hyderabad,27.9,82.3,16.7
2024-09-28,Ahmedabad,27.7,64.8,10.5
2024-09-28,Pune,27.4,67.5,11.6
2024-09-28,Jaipur,26.3,29.9,23.0
2024-09-28,Surat,28.0,59.7,15.0
2024-09-29,Mumbai,31.9,94.2,18.8
2024-09-29,Delhi,32.2,30.5,21.7
2024-09-29,Chennai,32.5,31.5,10.2
2024-09-29,Kolkata,27.6,92.8,24.5
2024-09-29,Bangalore,29.6,59.6,17.0
2024-09-29,Hyderabad,31.5,92.7,23.7
2024-09-29,Ahmedabad,33.1,94.6,20.1
2024-09-29,Pune,28.2,82.4,21.0
2024-09-29,Jaipur,28.0,69.6,19.3
2024-09-29,Surat,32.9,24.8,15.4
2024-09-30,Mumbai,33.8,79.8,23.7
2024-09-30,Delhi,28.7,69.7,19.1
2024-09-30,Chennai,31.0,83.0,18.4
2024-09-30,Kolkata,32.2,94.4,17.7
2024-09-30,Bangalore,25.3,54.5,21.6
2024-09-30,Hyderabad,26.8,56.5,11.8
2024-09-30,Ahmedabad,25.1,22.0,11.5
2024-09-30,Pune,29.6,42.2,21.2
2024-09-30,Jaipur,33.0,37.6,16.6
2024-09-30,Surat,25.3,65.1,18.4
2024-10-01,Mumbai,24.7,5.2,9.1
2024-10-01,Delhi,18.3,6.7,11.2
2024-10-01,Chennai,21.8,1.2,6.3
2024-10-01,Kolkata,22.2,6.3,10.4
2024-10-01,Bangalore,20.9,4.9,8.1
2024-10-01,Hyderabad,15.8,2.0,7.2
2024-10-01,Ahmedabad,23.0,0.2,11.7
2024-10-01,Pune,23.7,2.9,9.0
2024-10-01,Jaipur,24.6,5.9,13.1
2024-10-01,Surat,27.0,7.3,11.7
2024-10-02,Mumbai,18.6,3.1,13.3
2024-10-02,Delhi,27.5,7.2,7.0
2024-10-02,Chennai,16.5,8.1,11.9
2024-10-02,Kolkata,27.5,6.1,14.5
2024-10-02,Bangalore,29.1,4.6,8.9
2024-10-02,Hyderabad,20.7,4.6,10.2
2024-10-02,Ahmedabad,21.5,4.5,14.9
2024-10-02,Pune,21.4,7.0,14.0
2024-10-02,Jaipur,15.5,4.8,7.5
2024-10-02,Surat,25.2,2.3,14.3
2024-10-03,Mumbai,28.1,8.4,9.8
2024-10-03,Delhi,23.7,4.6,9.3
2024-10-03,Chennai,20.7,0.8,12.6
2024-10-03,Kolkata,16.2,7.5,11.2
2024-10-03,Bangalore,17.8,2.8,9.6
2024-10-03,Hyderabad,18.9,9.0,11.6
2024-10-03,Ahmedabad,24.9,1.0,10.0
2024-10-03,Pune,18.9,0.3,7.5
2024-10-03,Jaipur,19.4,1.8,6.7
2024-10-03,Surat,23.4,0.0,12.0
2024-10-04,Mumbai,22.7,7.3,8.0
2024-10-04,Delhi,17.3,7.7,8.6
2024-10-04,Chennai,28.5,4.5,11.8
2024-10-04,Kolkata,26.9,6.9,7.9
2024-10-04,Bangalore,16.7,8.7,10.1
2024-10-04,Hyderabad,23.2,9.2,8.7
2024-10-04,Ahmedabad,25.2,7.1,14.6
2024-10-04,Pune,24.1,5.3,14.6
2024-10-04,Jaipur,29.8,1.0,14.2
2024-10-04,Surat,29.5,3.7,9.2
2024-10-05,Mumbai,22.0,6.3,14.4
2024-10-05,Delhi,21.2,9.8,14.7
2024-10-05,Chennai,25.1,1.5,9.3
2024-10-05,Kolkata,19.8,9.7,12.0
2024-10-05,Bangalore,20.6,1.1,6.0
2024-10-05,Hyderabad,23.2,9.2,11.7
2024-10-05,Ahmedabad,21.2,1.5,14.6
2024-10-05,Pune,26.5,0.4,14.0
2024-10-05,Jaipur,16.4,7.1,7.8
2024-10-05,Surat,16.4,8.5,6.4
2024-10-06,Mumbai,26.2,1.0,5.9
2024-10-06,Delhi,23.7,2.2,9.3
2024-10-06,Chennai,18.2,3.4,9.7
2024-10-06,Kolkata,17.1,6.5,8.0
2024-10-06,Bangalore,29.2,9.2,12.2
2024-10-06,Hyderabad,22.5,4.4,6.4
2024-10-06,Ahmedabad,20.1,3.4,10.4
2024-10-06,Pune,29.0,9.9,9.7
2024-10-06,Jaipur,15.0,0.8,9.0
2024-10-06,Surat,23.4,0.5,10.6
2024-10-07,Mumbai,26.6,0.1,12.6
2024-10-07,Delhi,25.6,5.3,14.5
2024-10-07,Chennai,27.1,6.8,11.4
2024-10-07,Kolkata,25.6,7.7,11.2
2024-10-07,Bangalore,22.7,8.0,12.1
2024-10-07,Hyderabad,27.5,0.4,9.7
2024-10-07,Ahmedabad,27.2,9.3,14.1
2024-10-07,Pune,16.4,0.3,10.7
2024-10-07,Jaipur,30.0,3.7,11.8
2024-10-07,Surat,26.4,7.3,6.0
2024-10-08,Mumbai,18.3,0.4,6.5
2024-10-08,Delhi,26.4,5.2,8.7
2024-10-08,Chennai,29.2,8.9,14.0
2024-10-08,Kolkata,17.4,7.5,14.8
2024-10-08,Bangalore,27.0,7.4,11.5
2024-10-08,Hyderabad,20.9,6.8,13.7
2024-10-08,Ahmedabad,20.6,1.8,10.4
2024-10-08,Pune,21.4,5.0,5.7
2024-10-08,Jaipur,24.8,0.5,8.6
2024-10-08,Surat,16.5,0.8,9.3
2024-10-09,Mumbai,27.2,6.6,6.4
2024-10-09,Delhi,27.9,9.8,14.8
2024-10-09,Chennai,23.9,1.4,6.9
2024-10-09,Kolkata,18.6,6.2,8.8
2024-10-09,Bangalore,23.0,6.5,13.2
2024-10-09,Hyderabad,21.0,6.2,13.7
2024-10-09,Ahmedabad,20.5,7.1,13.4
2024-10-09,Pune,22.8,1.4,13.2
2024-10-09,Jaipur,18.4,4.9,10.7
2024-10-09,Surat,25.4,6.1,6.8
2024-10-10,Mumbai,23.3,0.7,9.5
2024-10-10,Delhi,23.1,8.6,14.3
2024-10-10,Chennai,21.3,4.6,12.1
2024-10-10,Kolkata,26.3,2.0,7.8
2024-10-10,Bangalore,22.8,0.7,7.9
2024-10-10,Hyderabad,29.9,3.9,14.6
2024-10-10,Ahmedabad,16.2,8.3,10.8
2024-10-10,Pune,26.6,3.7,12.3
2024-10-10,Jaipur,20.0,4.3,5.9
2024-10-10,Surat,23.3,5.4,13.5
2024-10-11,Mumbai,15.5,3.1,6.5
2024-10-11,Delhi,23.0,6.8,10.2
2024-10-11,Chennai,19.5,4.6,10.3
2024-10-11,Kolkata,15.7,5.2,6.7
2024-10-11,Bangalore,22.2,2.0,9.8
2024-10-11,Hyderabad,29.1,0.8,13.6
2024-10-11,Ahmedabad,23.7,3.8,11.8
2024-10-11,Pune,26.4,3.0,9.2
2024-10-11,Jaipur,30.0,1.3,8.4
2024-10-11,Surat,17.6,9.2,14.5
2024-10-12,Mumbai,21.0,2.6,11.5
2024-10-12,Delhi,28.6,0.6,10.2
2024-10-12,Chennai,20.2,8.4,8.1
2024-10-12,Kolkata,29.5,8.5,10.7
2024-10-12,Bangalore,20.5,5.2,9.6
2024-10-12,Hyderabad,21.3,2.3,12.0
2024-10-12,Ahmedabad,19.9,0.3,9.4
2024-10-12,Pune,21.7,2.3,10.9
2024-10-12,Jaipur,21.0,7.6,9.1
2024-10-12,Surat,25.8,2.5,6.3
2024-10-13,Mumbai,27.8,6.1,11.0
2024-10-13,Delhi,16.5,0.9,10.6
2024-10-13,Chennai,25.1,3.7,6.0
2024-10-13,Kolkata,26.0,2.5,13.9
2024-10-13,Bangalore,17.7,7.4,8.3
2024-10-13,Hyderabad,26.8,1.0,5.4
2024-10-13,Ahmedabad,29.1,9.9,7.2
2024-10-13,Pune,21.4,5.1,6.9
2024-10-13,Jaipur,29.5,0.8,6.0
2024-10-13,Surat,28.5,7.8,14.4
2024-10-14,Mumbai,29.7,2.6,13.5
2024-10-14,Delhi,16.6,4.1,9.2
2024-10-14,Chennai,22.5,9.4,8.4
2024-10-14,Kolkata,15.1,1.7,8.0
2024-10-14,Bangalore,16.2,6.2,7.3
2024-10-14,Hyderabad,27.6,7.2,9.7
2024-10-14,Ahmedabad,28.2,7.3,13.5
2024-10-14,Pune,17.8,2.2,14.2
2024-10-14,Jaipur,17.2,1.6,14.4
2024-10-14,Surat,28.8,0.8,5.4
2024-10-15,Mumbai,18.4,7.7,14.2
2024-10-15,Delhi,21.6,5.8,13.2
2024-10-15,Chennai,18.1,1.2,6.3
2024-10-15,Kolkata,20.0,0.8,11.6
2024-10-15,Bangalore,16.5,7.9,8.3
2024-10-15,Hyderabad,18.3,6.6,9.7
2024-10-15,Ahmedabad,29.0,7.0,8.6
2024-10-15,Pune,21.0,9.9,13.1
2024-10-15,Jaipur,24.8,8.4,13.5
2024-10-15,Surat,27.7,2.7,10.5
2024-10-16,Mumbai,27.1,8.1,5.8
2024-10-16,Delhi,15.9,7.7,13.6
2024-10-16,Chennai,16.1,1.2,11.9
2024-10-16,Kolkata,19.6,4.6,13.3
2024-10-16,Bangalore,27.6,1.4,8.2
2024-10-16,Hyderabad,26.2,1.6,14.0
2024-10-16,Ahmedabad,21.9,5.2,5.8
2024-10-16,Pune,27.4,8.4,6.9
2024-10-16,Jaipur,24.6,8.9,11.3
2024-10-16,Surat,26.1,7.7,10.6
2024-10-17,Mumbai,29.0,8.9,12.4
2024-10-17,Delhi,27.3,4.2,6.9
2024-10-17,Chennai,22.7,5.6,7.5
2024-10-17,Kolkata,23.4,4.5,8.3
2024-10-17,Bangalore,28.1,9.8,15.0
2024-10-17,Hyderabad,17.2,5.5,15.0
2024-10-17,Ahmedabad,20.7,6.4,8.3
2024-10-17,Pune,22.9,4.9,14.0
2024-10-17,Jaipur,27.6,5.4,9.6
2024-10-17,Surat,22.0,1.0,11.0
2024-10-18,Mumbai,16.6,9.9,11.7
2024-10-18,Delhi,22.4,4.8,6.3
2024-10-18,Chennai,16.7,7.5,5.3
2024-10-18,Kolkata,16.4,4.9,8.5
2024-10-18,Bangalore,28.2,6.6,12.2
2024-10-18,Hyderabad,26.6,6.4,7.0
2024-10-18,Ahmedabad,21.6,1.8,14.8
2024-10-18,Pune,20.7,9.3,10.5
2024-10-18,Jaipur,29.7,8.3,12.8
2024-10-18,Surat,19.8,0.3,13.7
2024-10-19,Mumbai,28.8,5.1,15.0
2024-10-19,Delhi,23.4,2.2,6.8
2024-10-19,Chennai,24.1,8.3,13.1
2024-10-19,Kolkata,18.1,4.7,7.8
2024-10-19,Bangalore,24.4,6.0,9.1
2024-10-19,Hyderabad,18.9,6.8,9.5
2024-10-19,Ahmedabad,17.8,2.8,5.4
2024-10-19,Pune,17.7,7.5,10.1
2024-10-19,Jaipur,23.6,7.3,14.6
2024-10-19,Surat,27.6,2.8,7.7
2024-10-20,Mumbai,29.1,9.9,14.4
2024-10-20,Delhi,23.4,4.5,8.9
2024-10-20,Chennai,18.6,8.8,10.9
2024-10-20,Kolkata,18.0,9.1,11.5
2024-10-20,Bangalore,15.2,8.1,7.9
2024-10-20,Hyderabad,25.6,8.2,13.6
2024-10-20,Ahmedabad,21.6,8.8,10.2
2024-10-20,Pune,21.9,5.4,8.8
2024-10-20,Jaipur,29.5,0.6,14.0
2024-10-20,Surat,22.7,3.7,11.9
2024-10-21,Mumbai,16.7,0.1,7.6
2024-10-21,Delhi,25.1,1.3,8.6
2024-10-21,Chennai,26.2,10.0,10.9
2024-10-21,Kolkata,22.3,8.2,11.8
2024-10-21,Bangalore,18.0,5.0,13.1
2024-10-21,Hyderabad,17.8,2.6,6.5
2024-10-21,Ahmedabad,28.5,7.9,5.1
2024-10-21,Pune,16.1,5.0,12.7
2024-10-21,Jaipur,24.8,4.0,7.2
2024-10-21,Surat,28.4,9.4,5.3
2024-10-22,Mumbai,16.9,9.6,8.9
2024-10-22,Delhi,19.1,3.2,14.9
2024-10-22,Chennai,28.5,7.1,11.0
2024-10-22,Kolkata,28.5,8.1,7.4
2024-10-22,Bangalore,15.8,3.6,6.3
2024-10-22,Hyderabad,25.5,5.9,9.7
2024-10-22,Ahmedabad,24.7,4.7,11.9
2024-10-22,Pune,27.1,2.5,7.4
2024-10-22,Jaipur,21.2,5.3,8.8
2024-10-22,Surat,23.1,4.9,9.7
2024-10-23,Mumbai,18.5,0.8,14.1
2024-10-23,Delhi,29.9,6.3,9.4
2024-10-23,Chennai,27.4,5.8,10.0
2024-10-23,Kolkata,24.1,6.7,9.6
2024-10-23,Bangalore,29.8,1.2,7.0
2024-10-23,Hyderabad,20.2,7.6,8.9
2024-10-23,Ahmedabad,18.7,3.7,12.9
2024-10-23,Pune,22.0,5.2,14.5
2024-10-23,Jaipur,16.8,0.6,7.6
2024-10-23,Surat,21.6,3.9,7.5
2024-10-24,Mumbai,25.2,6.8,6.9
2024-10-24,Delhi,29.6,5.8,6.9
2024-10-24,Chennai,26.0,4.9,7.6
2024-10-24,Kolkata,16.0,8.3,13.5
2024-10-24,Bangalore,21.7,5.2,13.8
2024-10-24,Hyderabad,22.5,7.4,14.3
2024-10-24,Ahmedabad,23.6,6.8,11.7
2024-10-24,Pune,26.9,4.6,7.6
2024-10-24,Jaipur,22.5,2.3,10.9
2024-10-24,Surat,26.0,6.9,9.3
2024-10-25,Mumbai,29.9,8.6,6.0
2024-10-25,Delhi,28.9,1.9,12.7
2024-10-25,Chennai,28.7,5.8,11.2
2024-10-25,Kolkata,21.6,8.6,10.6
2024-10-25,Bangalore,15.4,8.7,14.8
2024-10-25,Hyderabad,21.8,4.5,10.0
2024-10-25,Ahmedabad,27.4,6.0,8.4
2024-10-25,Pune,24.8,9.5,14.3
2024-10-25,Jaipur,29.3,2.7,5.9
2024-10-25,Surat,18.2,8.8,14.4
2024-10-26,Mumbai,20.0,3.6,12.3
2024-10-26,Delhi,19.4,2.7,8.3
2024-10-26,Chennai,27.7,3.0,8.5
2024-10-26,Kolkata,20.1,1.5,10.1
2024-10-26,Bangalore,22.0,5.0,14.2
2024-10-26,Hyderabad,16.5,1.2,10.5
2024-10-26,Ahmedabad,16.3,7.7,11.5
2024-10-26,Pune,16.5,6.1,14.2
2024-10-26,Jaipur,22.9,6.7,11.7
2024-10-26,Surat,15.3,0.8,6.9
2024-10-27,Mumbai,27.7,7.7,13.5
2024-10-27,Delhi,23.2,9.8,14.7
2024-10-27,Chennai,24.1,7.3,6.0
2024-10-27,Kolkata,15.9,6.0,13.2
2024-10-27,Bangalore,18.3,7.9,13.3
2024-10-27,Hyderabad,27.0,3.8,9.1
2024-10-27,Ahmedabad,24.8,1.5,12.0
2024-10-27,Pune,29.9,2.5,8.0
2024-10-27,Jaipur,20.3,5.7,12.8
2024-10-27,Surat,17.0,3.2,9.4
2024-10-28,Mumbai,27.1,8.0,8.6
2024-10-28,Delhi,17.9,9.4,8.8
2024-10-28,Chennai,20.3,1.7,6.0
2024-10-28,Kolkata,29.5,4.1,13.7
2024-10-28,Bangalore,26.7,9.0,5.7
2024-10-28,Hyderabad,25.4,3.3,5.2
2024-10-28,Ahmedabad,22.2,4.4,8.2
2024-10-28,Pune,19.5,7.9,7.6
2024-10-28,Jaipur,21.1,5.9,10.0
2024-10-28,Surat,22.2,5.6,9.7
2024-10-29,Mumbai,20.8,3.2,5.5
2024-10-29,Delhi,23.5,1.2,6.3
2024-10-29,Chennai,28.5,7.7,11.8
2024-10-29,Kolkata,17.9,4.5,12.0
2024-10-29,Bangalore,21.5,2.0,6.1
2024-10-29,Hyderabad,15.8,8.8,14.1
2024-10-29,Ahmedabad,20.0,6.6,7.7
2024-10-29,Pune,24.5,3.1,13.8
2024-10-29,Jaipur,20.6,2.7,5.9
2024-10-29,Surat,21.2,4.3,6.0
2024-10-30,Mumbai,22.4,8.3,12.3
2024-10-30,Delhi,27.0,7.0,7.0
2024-10-30,Chennai,23.0,5.4,9.5
2024-10-30,Kolkata,23.6,3.0,6.0
2024-10-30,Bangalore,15.6,7.8,14.6
2024-10-30,Hyderabad,22.2,6.5,8.7
2024-10-30,Ahmedabad,29.3,0.4,13.5
2024-10-30,Pune,29.7,6.1,13.3
2024-10-30,Jaipur,21.3,1.1,11.3
2024-10-30,Surat,24.6,3.6,12.1
2024-10-31,Mumbai,15.1,1.5,11.6
2024-10-31,Delhi,22.8,2.2,6.8
2024-10-31,Chennai,27.0,7.8,11.5
2024-10-31,Kolkata,28.0,1.4,13.8
2024-10-31,Bangalore,27.2,3.1,12.5
2024-10-31,Hyderabad,22.5,1.5,7.2
2024-10-31,Ahmedabad,20.3,2.7,10.8
2024-10-31,Pune,20.7,4.5,14.1
2024-10-31,Jaipur,25.4,4.8,14.7
2024-10-31,Surat,18.0,0.8,13.0
2024-11-01,Mumbai,26.8,1.8,11.0
2024-11-01,Delhi,17.8,5.0,13.4
2024-11-01,Chennai,21.9,2.7,14.3
2024-11-01,Kolkata,27.2,0.1,8.7
2024-11-01,Bangalore,20.0,3.7,14.0
2024-11-01,Hyderabad,20.2,0.2,8.7
2024-11-01,Ahmedabad,27.2,2.4,6.3
2024-11-01,Pune,21.2,3.7,5.8
2024-11-01,Jaipur,26.0,9.6,8.3
2024-11-01,Surat,29.2,4.0,10.5
2024-11-02,Mumbai,22.9,9.2,9.4
2024-11-02,Delhi,20.4,5.1,13.7
2024-11-02,Chennai,22.3,8.0,12.7
2024-11-02,Kolkata,26.6,1.4,9.2
2024-11-02,Bangalore,21.4,2.8,6.0
2024-11-02,Hyderabad,29.4,1.8,13.8
2024-11-02,Ahmedabad,19.0,4.9,8.8
2024-11-02,Pune,20.0,4.1,6.8
2024-11-02,Jaipur,26.0,6.8,7.5
2024-11-02,Surat,24.4,2.6,12.9
2024-11-03,Mumbai,29.0,1.3,10.4
2024-11-03,Delhi,25.7,3.4,7.2
2024-11-03,Chennai,19.5,4.5,6.5
2024-11-03,Kolkata,23.9,4.8,7.4
2024-11-03,Bangalore,28.2,6.5,14.1
2024-11-03,Hyderabad,24.8,6.1,9.2
2024-11-03,Ahmedabad,17.2,4.9,5.7
2024-11-03,Pune,24.2,6.7,13.4
2024-11-03,Jaipur,24.2,3.8,6.8
2024-11-03,Surat,20.4,3.9,13.1
2024-11-04,Mumbai,23.1,0.5,14.1
2024-11-04,Delhi,21.0,2.5,13.8
2024-11-04,Chennai,29.3,3.0,10.4
2024-11-04,Kolkata,26.7,9.4,8.7
2024-11-04,Bangalore,28.3,5.7,11.3
2024-11-04,Hyderabad,23.2,0.4,14.2
2024-11-04,Ahmedabad,23.4,7.7,6.6
2024-11-04,Pune,24.6,2.0,13.0
2024-11-04,Jaipur,27.2,8.5,8.4
2024-11-04,Surat,20.2,5.5,8.1
2024-11-05,Mumbai,27.4,2.1,9.6
2024-11-05,Delhi,17.3,9.3,9.7
2024-11-05,Chennai,20.3,6.7,13.5
2024-11-05,Kolkata,21.6,0.3,6.7
2024-11-05,Bangalore,24.3,9.2,10.8
2024-11-05,Hyderabad,27.5,2.1,7.8
2024-11-05,Ahmedabad,27.9,8.3,8.8
2024-11-05,Pune,27.3,2.2,9.9
2024-11-05,Jaipur,15.9,4.7,12.8
2024-11-05,Surat,21.5,8.2,9.5
2024-11-06,Mumbai,23.1,1.0,12.0
2024-11-06,Delhi,27.4,0.9,14.9
2024-11-06,Chennai,29.4,1.0,9.7
2024-11-06,Kolkata,21.6,6.5,8.5
2024-11-06,Bangalore,19.4,5.9,13.4
2024-11-06,Hyderabad,20.0,9.9,12.9
2024-11-06,Ahmedabad,17.7,7.7,8.3
2024-11-06,Pune,29.6,9.3,6.6
2024-11-06,Jaipur,28.2,1.6,14.2
2024-11-06,Surat,18.6,6.7,11.9
2024-11-07,Mumbai,17.7,1.5,12.6
2024-11-07,Delhi,24.9,1.7,12.4
2024-11-07,Chennai,29.8,2.1,12.8
2024-11-07,Kolkata,26.8,7.4,9.3
2024-11-07,Bangalore,26.7,8.7,13.4
2024-11-07,Hyderabad,21.4,2.8,9.1
2024-11-07,Ahmedabad,22.5,0.0,6.6
2024-11-07,Pune,27.0,1.1,14.7
2024-11-07,Jaipur,17.7,7.6,8.8
2024-11-07,Surat,25.2,8.3,14.9
2024-11-08,Mumbai,26.9,3.4,6.3
2024-11-08,Delhi,29.6,4.2,5.7
2024-11-08,Chennai,21.5,1.3,6.5
2024-11-08,Kolkata,21.6,3.6,8.1
2024-11-08,Bangalore,15.2,2.0,5.6
2024-11-08,Hyderabad,27.6,0.5,6.5
2024-11-08,Ahmedabad,26.6,3.3,8.0
2024-11-08,Pune,24.2,0.7,9.9
2024-11-08,Jaipur,16.2,2.4,10.3
2024-11-08,Surat,29.2,1.0,8.9
2024-11-09,Mumbai,27.8,3.0,7.3
2024-11-09,Delhi,15.4,4.9,7.0
2024-11-09,Chennai,22.2,9.3,6.0
2024-11-09,Kolkata,16.1,0.0,7.3
2024-11-09,Bangalore,29.0,2.9,11.0
2024-11-09,Hyderabad,20.9,9.6,6.0
2024-11-09,Ahmedabad,21.8,2.2,12.1
2024-11-09,Pune,29.9,2.7,5.5
2024-11-09,Jaipur,24.3,1.4,10.5
2024-11-09,Surat,18.2,5.7,12.0
2024-11-10,Mumbai,25.3,4.7,14.2
2024-11-10,Delhi,25.0,1.8,6.9
2024-11-10,Chennai,19.6,8.7,10.1
2024-11-10,Kolkata,18.1,5.6,10.7
2024-11-10,Bangalore,23.6,4.0,14.8
2024-11-10,Hyderabad,19.2,4.7,9.3
2024-11-10,Ahmedabad,16.0,8.2,14.1
2024-11-10,Pune,18.9,10.0,9.5
2024-11-10,Jaipur,29.8,7.9,10.3
2024-11-10,Surat,18.2,6.7,8.5
2024-11-11,Mumbai,16.1,9.8,9.5
2024-11-11,Delhi,22.6,6.5,5.6
2024-11-11,Chennai,22.4,0.7,14.3
2024-11-11,Kolkata,26.5,7.3,10.9
2024-11-11,Bangalore,19.3,7.6,8.1
2024-11-11,Hyderabad,27.2,8.8,8.7
2024-11-11,Ahmedabad,24.4,6.8,9.2
2024-11-11,Pune,28.0,2.6,5.2
2024-11-11,Jaipur,18.6,6.1,13.3
2024-11-11,Surat,29.6,7.8,6.7
2024-11-12,Mumbai,29.1,8.1,6.6
2024-11-12,Delhi,19.1,7.9,12.8
2024-11-12,Chennai,18.7,2.5,7.0
2024-11-12,Kolkata,24.5,4.1,10.5
2024-11-12,Bangalore,28.8,3.7,6.1
2024-11-12,Hyderabad,16.5,6.0,14.5
2024-11-12,Ahmedabad,18.4,1.0,6.7
2024-11-12,Pune,26.7,8.9,9.9
2024-11-12,Jaipur,15.7,8.2,5.8
2024-11-12,Surat,27.0,8.5,11.3
2024-11-13,Mumbai,28.3,2.8,5.5
2024-11-13,Delhi,20.9,0.6,6.5
2024-11-13,Chennai,17.7,7.3,14.4
2024-11-13,Kolkata,24.8,9.5,6.9
2024-11-13,Bangalore,27.2,0.6,13.8
2024-11-13,Hyderabad,24.7,2.0,5.5
2024-11-13,Ahmedabad,27.9,3.4,11.3
2024-11-13,Pune,20.5,8.5,8.5
2024-11-13,Jaipur,27.5,5.0,6.8
2024-11-13,Surat,17.6,2.7,7.8
2024-11-14,Mumbai,21.0,9.9,9.2
2024-11-14,Delhi,28.0,6.3,12.2
2024-11-14,Chennai,29.9,2.1,13.9
2024-11-14,Kolkata,20.2,2.6,13.0
2024-11-14,Bangalore,19.7,2.5,10.3
2024-11-14,Hyderabad,18.2,4.1,5.3
2024-11-14,Ahmedabad,17.2,4.4,8.8
2024-11-14,Pune,29.8,0.2,6.8
2024-11-14,Jaipur,28.0,5.1,11.1
2024-11-14,Surat,21.7,2.4,9.8
2024-11-15,Mumbai,15.3,9.4,5.9
2024-11-15,Delhi,22.9,6.6,6.0
2024-11-15,Chennai,25.3,3.4,9.5
2024-11-15,Kolkata,16.5,7.7,8.0
2024-11-15,Bangalore,24.0,7.7,5.6
2024-11-15,Hyderabad,16.4,6.8,12.0
2024-11-15,Ahmedabad,28.7,0.8,6.4
2024-11-15,Pune,17.1,6.6,7.1
2024-11-15,Jaipur,18.4,2.6,14.2
2024-11-15,Surat,17.8,6.4,14.7
2024-11-16,Mumbai,15.5,5.7,14.2
2024-11-16,Delhi,28.7,7.2,13.2
2024-11-16,Chennai,23.1,2.3,12.0
2024-11-16,Kolkata,17.8,4.4,12.1
2024-11-16,Bangalore,28.4,2.1,11.9
2024-11-16,Hyderabad,26.1,7.7,12.2
2024-11-16,Ahmedabad,17.5,7.3,13.6
2024-11-16,Pune,22.0,8.1,11.0
2024-11-16,Jaipur,29.0,6.7,7.3
2024-11-16,Surat,23.0,6.6,14.9
2024-11-17,Mumbai,17.5,8.9,7.4
2024-11-17,Delhi,27.4,1.5,8.6
2024-11-17,Chennai,28.7,3.7,13.2
2024-11-17,Kolkata,16.3,8.4,13.0
2024-11-17,Bangalore,29.3,1.7,10.6
2024-11-17,Hyderabad,23.3,3.3,8.7
2024-11-17,Ahmedabad,22.4,1.2,6.8
2024-11-17,Pune,20.8,0.3,7.7
2024-11-17,Jaipur,29.1,4.9,9.3
2024-11-17,Surat,27.0,8.3,8.3
2024-11-18,Mumbai,19.3,4.0,7.1
2024-11-18,Delhi,28.1,4.8,14.5
2024-11-18,Chennai,25.2,7.5,12.3
2024-11-18,Kolkata,21.3,5.0,9.6
2024-11-18,Bangalore,26.1,2.2,6.0
2024-11-18,Hyderabad,27.2,0.6,5.7
2024-11-18,Ahmedabad,15.5,9.1,8.9
2024-11-18,Pune,17.1,3.2,7.7
2024-11-18,Jaipur,16.0,5.6,10.6
2024-11-18,Surat,26.2,4.0,10.8
2024-11-19,Mumbai,23.6,6.0,5.0
2024-11-19,Delhi,19.6,9.6,9.6
2024-11-19,Chennai,15.9,2.2,7.7
2024-11-19,Kolkata,23.2,7.9,9.8
2024-11-19,Bangalore,23.1,7.0,12.8
2024-11-19,Hyderabad,17.2,9.7,13.5
2024-11-19,Ahmedabad,29.8,3.4,12.8
2024-11-19,Pune,21.1,7.3,6.0
2024-11-19,Jaipur,16.3,2.4,13.9
2024-11-19,Surat,23.8,0.7,5.6
2024-11-20,Mumbai,21.0,6.1,12.8
2024-11-20,Delhi,27.0,7.4,5.3
2024-11-20,Chennai,21.8,5.0,11.2
2024-11-20,Kolkata,24.0,6.8,12.2
2024-11-20,Bangalore,28.3,6.2,5.2
2024-11-20,Hyderabad,18.9,9.5,12.7
